,Timestamp,Amount,Account Type,Bank,LFD,Category,Place,Account,DR_CR
222,2021-12-21 12:14:00,8341,CREDIT,ICICI,7008,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-7008,CR
223,2022-02-04 12:37:00,8338,BANK,ICICI,6838,BILLS,CRED,BANK-ICICI-6838,DR
224,2022-02-04 18:59:00,8338,CREDIT,ICICI,7008,BILL PAYMENT,BILL PAYMENT,CREDIT-ICICI-7008,CR
225,2020-03-07 15:27:00,8240,BANK,AXIS,7057,CREDIT,SHAURYA B,BANK-AXIS-7057,CR
226,2019-12-04 15:49:00,8230,BANK,ICICI,6838,MISC,7017718676@YBL,BANK-ICICI-6838,DR
227,2022-10-19 22:39:00,8109,BANK,AXIS,7057,MISC,KAVITA YA,BANK-AXIS-7057,DR
228,2023-01-07 22:20:00,8088,BANK,PAYTM,7775,SETTLEMENT,TUSHAR,BANK-PAYTM-7775,DR
229,2019-12-08 12:27:00,8074,BANK,AXIS,7057,SHOPPING,FLIPKART,BANK-AXIS-7057,DR
230,2020-04-07 18:45:00,8000,BANK,AXIS,7057,CREDIT,SHAURYA B,BANK-AXIS-7057,CR
231,2020-10-04 09:24:00,8000,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
232,2021-05-12 12:49:00,8000,BANK,ICICI,6838,MISC,KUMARMANJU04500@OKAXIS,BANK-ICICI-6838,DR
233,2021-05-22 15:13:00,7783,BANK,ICICI,6838,BILLS,CRED,BANK-ICICI-6838,DR
234,2021-05-23 07:55:00,7783,CREDIT,ICICI,5001,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-5001,CR
235,2022-01-04 04:41:00,7760,CREDIT,AXIS,6891,SHOPPING,BIG BAZAAR,CREDIT-AXIS-6891,DR
236,2021-07-07 13:52:00,7700,BANK,ICICI,6838,MISC,8858888993@IBL,BANK-ICICI-6838,DR
237,2022-02-02 19:23:00,7500,BANK,AXIS,7057,CREDIT,ARCHNA SI,BANK-AXIS-7057,CR
238,2019-12-27 18:34:00,7500,CREDIT,ICICI,7008,BILLS,PAYTM,CREDIT-ICICI-7008,DR
239,2022-01-03 18:45:00,7470,BANK,ICICI,6838,HEALTH,ENDOSCOPY,BANK-ICICI-6838,DR
240,2019-12-08 20:36:00,7440,BANK,ICICI,6838,BILLS,NET BANKING,BANK-ICICI-6838,DR
241,2019-12-08 20:39:00,7440,CREDIT,ICICI,7008,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-7008,CR
242,2019-11-01 03:32:00,7108,BANK,ICICI,6838,MISC,7017718676@YBL,BANK-ICICI-6838,DR
243,2020-12-16 11:06:00,7048,BANK,AXIS,7057,MISC,AVIRAL AG,BANK-AXIS-7057,DR
244,2023-02-05 13:17:00,7000,BANK,AXIS,7057,SHOPPING,TO DEEPALI,BANK-AXIS-7057,DR
245,2019-12-08 19:31:00,7000,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
246,2020-02-02 14:24:00,7000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
247,2020-02-29 13:06:00,7000,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
248,2022-12-18 19:49:00,7000,BANK,PAYTM,7775,HEX,UK705743@OKICICI,BANK-PAYTM-7775,DR
249,2023-01-19 10:21:00,7000,BANK,PAYTM,7775,HEX,UK705743@OKICICI,BANK-PAYTM-7775,DR
250,2023-02-01 23:19:00,6989,BANK,PAYTM,7775,GROCERIES,COUNTRY DELIGHT,BANK-PAYTM-7775,DR
251,2019-11-06 15:08:00,6987,CREDIT,ICICI,7008,TRAVEL,ZOOMCAR,CREDIT-ICICI-7008,DR
252,2020-01-15 23:36:00,6904,BANK,ICICI,6838,BILLS,A TO Z SOLUTION,BANK-ICICI-6838,DR
253,2019-11-07 22:27:00,6743,BANK,AXIS,7057,FOOD & DRINKS,VISHNU DARSHINI RESTAURANT,BANK-AXIS-7057,DR
254,2020-05-12 11:20:00,6700,BANK,AXIS,7057,CREDIT,KULYASH,BANK-AXIS-7057,CR
255,2020-03-03 20:47:00,6666,BANK,AXIS,7057,CREDIT,APOORV VE,BANK-AXIS-7057,CR
256,2020-04-01 16:00:00,6646,BANK,ICICI,6838,MISC,7017718676@YBL,BANK-ICICI-6838,DR
257,2022-02-10 23:22:00,6618,BANK,ICICI,6838,CREDIT,PUSHPAK GUPTA,BANK-ICICI-6838,CR
258,2020-05-14 15:52:00,6511,BANK,ICICI,6838,MISC,7017718676@YBL,BANK-ICICI-6838,DR
259,2020-03-07 23:54:00,6300,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
260,2022-05-09 07:37:00,6185,CREDIT,ICICI,7008,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-7008,CR
261,2022-11-05 18:11:00,6108,CREDIT,AXIS,6891,MISC,DECATHLON,CREDIT-AXIS-6891,DR
262,2022-06-02 15:19:00,6076,CREDIT,ICICI,5001,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-5001,CR
263,2021-11-30 16:56:00,6071,BANK,AXIS,7057,MISC,MAYANK RU,BANK-AXIS-7057,DR
264,2019-03-15 17:48:00,6000,BANK,AXIS,7057,CREDIT,NANDINI SHARMA D O,BANK-AXIS-7057,CR
265,2020-01-31 09:24:00,6000,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
266,2022-06-21 19:15:00,6000,CREDIT,AXIS,6891,MISC,SUNNY VISIO,CREDIT-AXIS-6891,DR
267,2022-12-17 17:30:00,6000,CREDIT,AXIS,6891,MISC,STAR ENT NETWORKS INDIA PRIVATE LIMITED,CREDIT-AXIS-6891,DR
268,2020-01-07 22:00:00,6000,BANK,ICICI,6838,CREDIT,CRANK.KUNAL@OKAXIS,BANK-ICICI-6838,CR
269,2020-09-01 21:28:00,6000,BANK,ICICI,6838,MISC,GAURAVTYAGI201112@OKICICI,BANK-ICICI-6838,DR
270,2022-12-09 11:30:00,6000,BANK,PAYTM,7775,CREDIT,ARCHNA SIROHI,BANK-PAYTM-7775,CR
271,2019-03-12 12:03:00,5999,BANK,AXIS,7057,CREDIT,ARPIT MEHTA,BANK-AXIS-7057,CR
272,2022-11-15 11:15:00,5804,BANK,ICICI,6838,SETTLEMENT,KSHITIZ RAWAT,BANK-ICICI-6838,DR
273,2021-10-22 15:35:00,5783,BANK,ICICI,6838,BILLS,DEALSKART ONLI-IBIBO,BANK-ICICI-6838,DR
274,2022-09-23 08:47:00,5720,BANK,PAYTM,7775,CREDIT,DEEPALI RANA,BANK-PAYTM-7775,CR
275,2019-03-12 01:27:00,5700,BANK,AXIS,7057,CREDIT,KSHITIZ RAWAT,BANK-AXIS-7057,CR
276,2021-11-13 21:16:00,5666,BANK,ICICI,6838,BILLS,ELECTRICITY BILL,BANK-ICICI-6838,DR
277,2021-08-07 01:52:00,5600,BANK,ICICI,6838,SHOPPING,LENSKART,BANK-ICICI-6838,DR
278,2022-12-02 13:11:00,5583,BANK,ICICI,6838,HEX,UPI FUNDS TRANSFER,BANK-ICICI-6838,DR
279,2022-12-02 13:11:00,5583,BANK,PAYTM,7775,HEX,JAI SIROHI,BANK-PAYTM-7775,CR
280,2021-09-08 09:34:00,5550,BANK,ICICI,6838,BILLS,CRED,BANK-ICICI-6838,DR
281,2021-09-08 10:37:00,5550,CREDIT,ICICI,7008,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-7008,CR
282,2022-09-07 08:10:00,5500,BANK,PAYTM,7775,CREDIT,TUSHAR NARWAL,BANK-PAYTM-7775,CR
283,2022-10-06 22:04:00,5500,BANK,PAYTM,7775,CREDIT,TUSHAR NARWAL,BANK-PAYTM-7775,CR
284,2022-10-06 22:07:00,5500,BANK,PAYTM,7775,CREDIT,SHAURYA BISHNOI,BANK-PAYTM-7775,CR
285,2020-04-07 16:23:00,5422,BANK,ICICI,6838,BILLS,NET BANKING,BANK-ICICI-6838,DR
286,2020-04-07 17:53:00,5422,BANK,ICICI,6838,BILLS,DEBIT,BANK-ICICI-6838,DR
287,2023-02-05 13:02:00,5361,CREDIT,AXIS,2232,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-AXIS-2232,CR
288,2023-02-05 13:01:00,5357,BANK,ICICI,6838,BILLS,CRED,BANK-ICICI-6838,DR
289,2022-09-05 12:13:00,5326,BANK,AXIS,7057,ENTERTAINMENT,ASHWIN SA,BANK-AXIS-7057,DR
290,2019-10-02 16:50:00,5301,BANK,AXIS,7057,GROCERIES,SPENCERS RETAIL,BANK-AXIS-7057,DR
291,2021-12-18 22:35:00,5227,CREDIT,ICICI,7008,SHOPPING,MYNTRA,CREDIT-ICICI-7008,DR
292,2022-01-07 15:48:00,5221,BANK,AXIS,7057,BILLS,ELECTRICITY,BANK-AXIS-7057,DR
293,2022-01-07 15:55:00,5221,BANK,AXIS,7057,CREDIT,ARCHNA SI,BANK-AXIS-7057,CR
294,2021-03-16 21:32:00,5159,WALLET,AMAZON,8676,MISC,AMAZON PAY,WALLET-AMAZON-8676,DR
295,2021-05-03 11:26:00,5100,BANK,AXIS,7057,MISC,KULYASH S,BANK-AXIS-7057,DR
296,2022-01-28 19:00:00,5100,BANK,AXIS,7057,CREDIT,FROM VASU,BANK-AXIS-7057,CR
297,2019-12-08 00:41:00,5100,CREDIT,ICICI,7008,SHOPPING,HARYANA BARTAN BHANDAR,CREDIT-ICICI-7008,DR
298,2022-06-27 23:28:00,5049,CREDIT,ICICI,7008,SHOPPING,MYNTRA,CREDIT-ICICI-7008,DR
299,2021-01-04 15:42:00,5000,BANK,AXIS,7057,MISC,KULYASH S,BANK-AXIS-7057,DR
300,2021-09-06 13:23:00,5000,BANK,AXIS,7057,CREDIT,VISHVESH,BANK-AXIS-7057,CR
301,2021-11-10 14:03:00,5000,BANK,AXIS,7057,CREDIT,KULYASH D,BANK-AXIS-7057,CR
302,2021-12-05 16:09:00,5000,BANK,AXIS,7057,CREDIT,ASHOK KUM,BANK-AXIS-7057,CR
303,2022-01-13 18:38:00,5000,BANK,AXIS,7057,MISC,TO DEEPALI,BANK-AXIS-7057,DR
304,2022-02-10 20:10:00,5000,BANK,AXIS,7057,SHOPPING,TO DEEPALI,BANK-AXIS-7057,DR
305,2019-08-04 18:20:00,5000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
306,2019-11-07 21:57:00,5000,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
307,2019-11-10 20:16:00,5000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
308,2019-11-24 18:43:00,5000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
309,2020-02-04 21:57:00,5000,BANK,AXIS,7057,CREDIT,CREDIT,BANK-AXIS-7057,CR
310,2020-07-15 22:48:00,5000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
311,2021-01-24 18:03:00,5000,BANK,ICICI,6838,MISC,RAJENDRAMATHURIA@OKICICI,BANK-ICICI-6838,DR
312,2021-02-14 10:19:00,5000,BANK,ICICI,6838,MISC,8630601181@YBL,BANK-ICICI-6838,DR
313,2022-03-02 07:54:00,5000,BANK,ICICI,6838,INVESTMENT,NET BANKING,BANK-ICICI-6838,DR
314,2022-04-01 17:07:00,5000,BANK,ICICI,6838,MISC,NET BANKING,BANK-ICICI-6838,DR
315,2022-07-01 09:25:00,5000,BANK,ICICI,6838,BILLS,NET BANKING,BANK-ICICI-6838,DR
316,2022-08-01 08:53:00,5000,BANK,ICICI,6838,INVESTMENT,NET BANKING,BANK-ICICI-6838,DR
317,2022-09-21 17:41:00,5000,BANK,ICICI,6838,BILLS,DEEPALI RANA,BANK-ICICI-6838,DR
318,2022-10-03 07:38:00,5000,BANK,ICICI,6838,BILLS,NET BANKING,BANK-ICICI-6838,DR
319,2022-11-01 09:24:00,5000,BANK,ICICI,6838,INVESTMENT,NET BANKING,BANK-ICICI-6838,DR
320,2022-12-01 09:20:00,5000,BANK,ICICI,6838,INVESTMENT,TATA TECH FUND,BANK-ICICI-6838,DR
321,2023-01-02 09:09:00,5000,BANK,ICICI,6838,BILLS,NET BANKING,BANK-ICICI-6838,DR
322,2022-06-02 12:25:00,5000,BANK,PAYTM,7775,BILLS,PAYTM ADD MONEY,BANK-PAYTM-7775,DR
323,2022-09-07 10:04:00,5000,BANK,PAYTM,7775,CREDIT,SHAURYA BISHNOI,BANK-PAYTM-7775,CR
324,2022-10-26 13:02:00,5000,BANK,PAYTM,7775,CREDIT,RAJEEV SIROHI,BANK-PAYTM-7775,CR
325,2022-12-02 03:00:00,5000,BANK,PAYTM,7775,SETTLEMENT,DEEPALI RANA,BANK-PAYTM-7775,CR
326,2023-02-18 18:32:00,5000,BANK,PAYTM,7775,HEX,UK705743@OKICICI,BANK-PAYTM-7775,DR
327,2022-12-02 11:04:00,5000,BANK,PAYTM,7775,EMI,UPI FUNDS TRANSFER,BANK-PAYTM-7775,DR
328,2022-06-19 23:30:00,5000,WALLET,PAYTM,8676,MISC,9354518900,WALLET-PAYTM-8676,DR
329,2020-07-09 17:19:00,4800,BANK,AXIS,7057,CREDIT,SHAURYA B,BANK-AXIS-7057,CR
330,2022-12-09 12:20:00,4800,BANK,PAYTM,7775,SETTLEMENT,TUSHAR,BANK-PAYTM-7775,DR
331,2023-02-17 10:27:00,4756,BANK,PAYTM,7775,HEX,PAYTM ADD MONEY,BANK-PAYTM-7775,DR
332,2022-11-10 21:29:00,4747,BANK,PAYTM,7775,BILLS,ELECTRICITY BILL,BANK-PAYTM-7775,DR
333,2022-02-08 18:35:00,4729,BANK,ICICI,6838,SHOPPING,DECATHLON,BANK-ICICI-6838,DR
334,2021-10-06 02:52:00,4637,CREDIT,AXIS,2232,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-AXIS-2232,CR
335,2021-12-15 13:01:00,4610,BANK,ICICI,6838,BILLS,ELECTRICITY BILL,BANK-ICICI-6838,DR
336,2023-01-10 22:34:00,4601,BANK,PAYTM,7775,BILLS,ELECTRICITY BILL,BANK-PAYTM-7775,DR
337,2020-06-08 22:10:00,4600,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
338,2020-06-08 23:38:00,4600,BANK,AXIS,7057,CREDIT,SHAURYA B,BANK-AXIS-7057,CR
339,2021-08-03 18:36:00,4597,CREDIT,AXIS,2232,SHOPPING,HENNES N MA,CREDIT-AXIS-2232,DR
340,2020-12-08 09:50:00,4565,BANK,ICICI,6838,BILLS,DEBIT,BANK-ICICI-6838,DR
341,2022-10-31 19:42:00,4550,BANK,PAYTM,7775,CREDIT,TUSHAR NARWAL,BANK-PAYTM-7775,CR
342,2022-04-08 21:28:00,4542,CREDIT,AXIS,6891,SHOPPING,SHAHID,CREDIT-AXIS-6891,DR
343,2021-09-18 14:03:00,4501,BANK,AXIS,7057,MISC,APOORV VE,BANK-AXIS-7057,DR
344,2021-09-07 17:29:00,4500,BANK,AXIS,7057,MISC,MR DIVESH,BANK-AXIS-7057,DR
345,2019-05-31 11:15:00,4500,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
346,2019-11-18 11:12:00,4500,BANK,AXIS,7057,CREDIT,KSHITIZ,BANK-AXIS-7057,CR
347,2022-10-06 21:24:00,4500,BANK,PAYTM,7775,CREDIT,ARCHNA SIROHI,BANK-PAYTM-7775,CR
348,2022-11-14 12:26:00,4500,BANK,PAYTM,7775,BILLS,NET BANKING,BANK-PAYTM-7775,DR
349,2023-01-03 10:58:00,4500,BANK,PAYTM,7775,GROCERIES,COUNTRY DELIGHT,BANK-PAYTM-7775,DR
350,2022-11-09 21:53:00,4452,BANK,PAYTM,7775,GROCERIES,COUNTRY DELIGHT,BANK-PAYTM-7775,DR
351,2022-07-04 06:20:00,4419,CREDIT,ICICI,5001,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-5001,CR
352,2021-04-01 13:22:00,4400,BANK,AXIS,7057,CREDIT,KULYASH S,BANK-AXIS-7057,CR
353,2021-04-02 11:55:00,4400,BANK,AXIS,7057,MISC,KULYASH S,BANK-AXIS-7057,DR
354,2019-11-06 18:21:00,4400,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
355,2022-11-05 18:13:00,4308,CREDIT,AXIS,6891,SHOPPING,DECATHLON,CREDIT-AXIS-6891,DR
356,2020-03-04 06:15:00,4300,BANK,AXIS,7057,MISC,EASEBUZZ,BANK-AXIS-7057,DR
357,2020-04-03 20:20:00,4300,BANK,AXIS,7057,CREDIT,SHAURYA B,BANK-AXIS-7057,CR
358,2020-04-03 20:43:00,4300,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
359,2020-04-07 15:31:00,4300,BANK,AXIS,7057,CREDIT,APOORV VE,BANK-AXIS-7057,CR
360,2020-04-07 19:09:00,4300,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
361,2022-09-21 20:30:00,4299,CREDIT,AXIS,6891,MISC,LEVEL 3,CREDIT-AXIS-6891,DR
362,2022-03-25 01:28:00,4285,CREDIT,ICICI,7008,ENTERTAINMENT,BOOKMYSHOW,CREDIT-ICICI-7008,DR
363,2022-12-01 22:07:00,4283,BANK,ICICI,6838,HEX,SPECT,BANK-ICICI-6838,DR
364,2022-01-04 08:56:00,4250,BANK,AXIS,7057,BILLS,"CRED, CREDIT BILL PAYMENT",BANK-AXIS-7057,DR
365,2020-07-10 23:47:00,4250,BANK,AXIS,7057,CREDIT,APOORV VE,BANK-AXIS-7057,CR
366,2020-03-14 15:34:00,4239,BANK,ICICI,6838,BILLS,PAYU,BANK-ICICI-6838,DR
367,2020-06-10 10:38:00,4224,BANK,AXIS,7057,BILLS,EXCITEL B,BANK-AXIS-7057,DR
368,2019-12-08 17:11:00,4224,CREDIT,ICICI,7008,BILLS,EXCITELBROA,CREDIT-ICICI-7008,DR
369,2022-05-08 12:56:00,4214,BANK,ICICI,6838,HEALTH,SHIVAM MEDICAL STORE & COSMATIC,BANK-ICICI-6838,DR
370,2020-07-03 13:38:00,4200,BANK,AXIS,7057,CREDIT,APOORV VE,BANK-AXIS-7057,CR
371,2020-07-03 14:08:00,4200,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
372,2020-09-08 13:00:00,4200,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
373,2020-06-26 13:35:00,4200,BANK,ICICI,6838,MISC,CRANK.KUNAL@OKAXIS,BANK-ICICI-6838,DR
374,2022-11-08 14:15:00,4200,BANK,PAYTM,7775,SETTLEMENT,TUSHAR NARWAL,BANK-PAYTM-7775,CR
375,2022-12-01 21:34:00,4134,BANK,ICICI,6838,HEX,SPECT,BANK-ICICI-6838,DR
376,2020-03-04 16:46:00,4133,BANK,AXIS,7057,SHOPPING,A.V'S DAILY NEEDZ,BANK-AXIS-7057,DR
377,2022-11-02 10:19:00,4112,BANK,PAYTM,7775,SETTLEMENT,SHAURYA BISHNOI,BANK-PAYTM-7775,CR
378,2022-04-05 11:17:00,4080,BANK,ICICI,6838,SHOPPING,EKART,BANK-ICICI-6838,DR
379,2019-07-13 14:30:00,4070,BANK,AXIS,7057,GROCERIES,FOOD BAZAAR,BANK-AXIS-7057,DR
380,2022-03-12 08:29:00,4052,CREDIT,AXIS,6891,FUEL,SH RAN SINGH BOHRA FUELS,CREDIT-AXIS-6891,DR
381,2022-10-20 10:35:00,4040,BANK,PAYTM,7775,CREDIT,SHAURYA BISHNOI,BANK-PAYTM-7775,CR
382,2022-04-13 21:41:00,4025,CREDIT,AXIS,6891,HEALTH,CPVET PET CLINIC PET SHOP & GROOMING INDIRAPURUM,CREDIT-AXIS-6891,DR
383,2020-12-27 18:07:00,4000,BANK,AXIS,7057,FOOD & DRINKS,HOTEL SAHIL,BANK-AXIS-7057,DR
384,2023-02-12 17:58:00,4000,BANK,AXIS,7057,MISC,S K TRAIN,BANK-AXIS-7057,DR
385,2019-06-19 23:18:00,4000,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
386,2020-02-08 18:40:00,4000,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
387,2020-01-07 21:50:00,4000,BANK,ICICI,6838,CREDIT,CRANK.KUNAL@OKAXIS,BANK-ICICI-6838,CR
388,2021-03-10 20:29:00,4000,BANK,ICICI,6838,BILLS,NET BANKING,BANK-ICICI-6838,DR
389,2021-12-16 14:59:00,4000,BANK,ICICI,6838,ENTERTAINMENT,MYSTERY ROOMS - CHANDIGARH,BANK-ICICI-6838,DR
390,2022-03-17 10:51:00,4000,BANK,ICICI,6838,CREDIT,ASHWIN SAXENA,BANK-ICICI-6838,CR
391,2021-03-10 20:31:00,4000,CREDIT,ICICI,7008,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-7008,CR
392,2022-12-03 22:12:00,4000,BANK,PAYTM,7775,GROCERIES,COUNTRY DELIGHT,BANK-PAYTM-7775,DR
393,2020-10-19 12:26:00,3999,BANK,AXIS,7057,SHOPPING,AMAZON,BANK-AXIS-7057,DR
394,2022-03-17 11:01:00,3999,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
395,2020-04-03 21:11:00,3999,BANK,ICICI,6838,ENTERTAINMENT,PLAYSTATI,BANK-ICICI-6838,DR
396,2022-08-16 20:22:00,3992,CREDIT,AXIS,6891,SHOPPING,DECATHLON,CREDIT-AXIS-6891,DR
397,2019-11-25 13:09:00,3973,CREDIT,ICICI,7008,TRAVEL,ZOOMCAR,CREDIT-ICICI-7008,DR
398,2022-02-04 13:21:00,3913,CREDIT,AXIS,2232,BILL PAYMENT,BILL PAYMENT,CREDIT-AXIS-2232,CR
399,2022-02-04 13:17:00,3913,BANK,ICICI,6838,BILLS,CRED,BANK-ICICI-6838,DR
400,2021-01-03 18:19:00,3900,CREDIT,ICICI,7008,TRAVEL,MAHAGUN MONTAGE,CREDIT-ICICI-7008,DR
401,2022-08-08 06:01:00,3864,CREDIT,ICICI,7008,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-7008,CR
402,2021-12-11 21:27:00,3860,BANK,AXIS,7057,MISC,VIKRAM SPOR,BANK-AXIS-7057,DR
403,2020-11-12 18:18:00,3850,BANK,AXIS,7057,CREDIT,APOORV VE,BANK-AXIS-7057,CR
404,2022-10-02 13:34:00,3850,BANK,ICICI,6838,CREDIT,ASHWIN SAXENA,BANK-ICICI-6838,CR
405,2019-08-03 00:33:00,3849,BANK,AXIS,7057,SHOPPING,GARDENS GALLERIA MALL NOIDA,BANK-AXIS-7057,DR
406,2020-05-14 16:01:00,3800,BANK,AXIS,7057,CREDIT,KUNAL CHA,BANK-AXIS-7057,CR
407,2020-05-15 10:52:00,3800,BANK,AXIS,7057,CREDIT,ASHWIN SA,BANK-AXIS-7057,CR
408,2020-05-17 22:39:00,3800,BANK,AXIS,7057,CREDIT,SHAURYA B,BANK-AXIS-7057,CR
409,2021-05-17 17:12:00,3800,BANK,ICICI,6838,MISC,8393884666@YBL,BANK-ICICI-6838,DR
410,2019-07-05 11:27:00,3747,BANK,AXIS,7057,MISC,INSTAKART,BANK-AXIS-7057,DR
411,2019-11-07 17:22:00,3699,BANK,AXIS,7057,REFUND,AMAZON,BANK-AXIS-7057,CR
412,2020-01-11 15:57:00,3658,BANK,ICICI,6838,SHOPPING,THE GROCE,BANK-ICICI-6838,DR
413,2022-07-05 00:54:00,3632,CREDIT,ICICI,5001,SHOPPING,AMAZON,CREDIT-ICICI-5001,DR
414,2022-08-25 02:31:00,3632,WALLET,PAYTM,8676,SHOPPING,BEWAKOOF,WALLET-PAYTM-8676,DR
415,2023-02-06 18:39:00,3627,CREDIT,AXIS,6891,BILLS,CRED,CREDIT-AXIS-6891,DR
416,2021-02-12 22:27:00,3613,BANK,AXIS,7057,TRAVEL,"SHANGRI-LA HOTEL, BENGALURU",BANK-AXIS-7057,DR
417,2022-03-01 15:30:00,3607,BANK,ICICI,6838,BILLS,CRED,BANK-ICICI-6838,DR
418,2022-03-02 12:01:00,3607,CREDIT,ICICI,5001,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-5001,CR
419,2022-10-31 13:46:00,3600,BANK,PAYTM,7775,MISC,Q758012107@YBL,BANK-PAYTM-7775,DR
420,2023-01-07 22:09:00,3595,CREDIT,AXIS,6891,SHOPPING,DECATHLON,CREDIT-AXIS-6891,DR
421,2020-09-08 09:20:00,3580,BANK,ICICI,6838,BILLS,DEBIT,BANK-ICICI-6838,DR
422,2021-04-01 17:57:00,3559,CREDIT,ICICI,7008,BILL PAYMENT,CREDIT CARD BILL PAYMENT,CREDIT-ICICI-7008,CR
423,2019-08-29 20:28:00,3500,BANK,AXIS,7057,CREDIT,TEJASV T,BANK-AXIS-7057,CR
424,2019-09-26 15:08:00,3500,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
425,2020-03-11 07:37:00,3500,BANK,AXIS,7057,CREDIT,SHAURYA B,BANK-AXIS-7057,CR
426,2022-11-06 12:14:00,3500,WALLET,WALLET,0000,SETTLEMENT,DEE'S SETTLEMENT,WALLET-WALLET-0000,CR
427,2020-03-19 16:36:00,3438,CREDIT,ICICI,7008,SHOPPING,A.V'S DAILY NEEDZ,CREDIT-ICICI-7008,DR
428,2022-03-19 21:31:00,3419,CREDIT,AXIS,6891,FOOD & DRINKS,BARBEQUE NATION - GUNTUR - LAXMIPURAM MAIN ROAD,CREDIT-AXIS-6891,DR
429,2020-10-27 16:26:00,3417,CREDIT,ICICI,7008,SHOPPING,LENSKART,CREDIT-ICICI-7008,DR
430,2019-09-05 17:35:00,3402,BANK,AXIS,7057,GROCERIES,REL RETAIL LT,BANK-AXIS-7057,DR
431,2021-01-22 16:57:00,3400,BANK,ICICI,6838,MISC,9997838870@YBL,BANK-ICICI-6838,DR
432,2021-02-23 17:59:00,3400,BANK,ICICI,6838,MISC,APOORVVERMA0396@OKHDFCBANK,BANK-ICICI-6838,DR
433,2021-03-01 17:01:00,3400,BANK,ICICI,6838,MISC,9997838870@YBL,BANK-ICICI-6838,DR
434,2022-03-27 19:36:00,3400,BANK,ICICI,6838,MISC,RAJJAK ALI,BANK-ICICI-6838,DR
435,2020-08-03 11:43:00,3399,BANK,ICICI,6838,SHOPPING,AMAZON,BANK-ICICI-6838,DR
436,2021-04-05 22:17:00,3386,BANK,AXIS,7057,MISC,APOORV VE,BANK-AXIS-7057,DR
437,2023-02-10 15:35:00,3355,BANK,PAYTM,7775,MISC,9810080487NARENDER@PAYTM,BANK-PAYTM-7775,DR
438,2021-01-10 21:30:00,3333,BANK,AXIS,7057,MISC,APOORV VE,BANK-AXIS-7057,DR
439,2020-09-25 12:20:00,3327,BANK,ICICI,6838,SHOPPING,AMAZON,BANK-ICICI-6838,DR
440,2022-10-15 22:15:00,3324,CREDIT,AXIS,6891,FOOD & DRINKS,DOMINOS PIZZA,CREDIT-AXIS-6891,DR
441,2022-10-17 20:07:00,3316,BANK,AXIS,7057,MISC,TUSHAR NA,BANK-AXIS-7057,DR
442,2019-10-25 17:43:00,3300,BANK,AXIS,7057,MISC,UPI FUNDS TRANSFER,BANK-AXIS-7057,DR
